178.512999773
         10135199 function calls (10083810 primitive calls) in 123.086 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 distributions.py:2914(gamma_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2962(gengamma_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:2996(genhalflogistic_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3029(gompertz_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3054(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3079(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:310(general_cont_ppf)
        1    0.000    0.000    0.000    0.000 distributions.py:3105(halfcauchy_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3132(halflogistic_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3161(halfnorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3190(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3212(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3240(invgamma_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3269(invnorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:327(rv_frozen)
        1    0.000    0.000    0.000    0.000 distributions.py:3303(invgauss_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3330(invweibull_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3357(johnsonsb_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3379(johnsonsu_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3403(laplace_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3428(levy_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3451(levy_l_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3476(levy_stable_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3516(logistic_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3542(loggamma_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3566(loglaplace_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3594(lognorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3630(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3655(maxwell_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3701(mielke_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3721(nakagami_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3749(ncx2_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3778(ncf_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3825(t_gen)
    29184    1.075    0.000    1.075    0.000 distributions.py:3847(_isf)
        1    0.000    0.000    0.000    0.000 distributions.py:3868(nct_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3932(pareto_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:3980(lomax_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4011(powerlaw_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4041(powerlognorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4062(powernorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4086(rdist_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4108(rayleigh_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4135(reciprocal_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4168(rice_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4192(recipinvgauss_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4218(semicircular_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4243(triang_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4275(truncexpon_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4314(truncnorm_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4360(tukeylambda_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4404(uniform_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4434(vonmises_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4460(wald_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4498(wrapcauchy_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:4699(rv_discrete)
    77237    1.973    0.000   17.457    0.000 distributions.py:476(valarray)
       13    0.001    0.000    0.090    0.007 distributions.py:4832(__init__)
    77237    5.135    0.000   38.663    0.001 distributions.py:487(argsreduce)
       12    0.000    0.000    0.074    0.006 distributions.py:4916(_construct_default_doc)
       13    0.000    0.000    0.080    0.006 distributions.py:4927(_construct_doc)
        1    0.000    0.000    0.000    0.000 distributions.py:514(rv_generic)
    77237    0.649    0.000    0.921    0.000 distributions.py:519(_fix_loc_scale)
        1    0.000    0.000    0.000    0.000 distributions.py:5656(binom_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5706(bernoulli_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5739(nbinom_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5793(geom_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5831(hypergeom_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5890(logser_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5925(poisson_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:5959(planck_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:6002(boltzmann_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:6044(randint_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:6094(zipf_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:6132(dlaplace_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:6175(skellam_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:725(rv_continuous)
        1    0.013    0.013    0.818    0.818 distributions.py:8(<module>)
       85    0.008    0.000    0.623    0.007 distributions.py:911(__init__)
       83    0.002    0.000    0.544    0.007 distributions.py:975(_construct_default_doc)
       85    0.004    0.000    0.555    0.007 distributions.py:988(_construct_doc)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
      196    0.219    0.001    0.628    0.003 doccer.py:6(docformat)
      196    0.100    0.001    0.193    0.001 doccer.py:65(indentcount_lines)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
       85    0.001    0.000    0.013    0.000 docstring.py:100(dedent_interpd)
       70    0.000    0.000    0.000    0.000 docstring.py:105(copy_dedent)
       70    0.001    0.000    0.007    0.000 docstring.py:112(<lambda>)
        1    0.000    0.000    0.000    0.000 docstring.py:3(Substitution)
        3    0.000    0.000    0.000    0.000 docstring.py:31(__init__)
       88    0.002    0.000    0.002    0.000 docstring.py:35(__call__)
       42    0.000    0.000    0.000    0.000 docstring.py:39(update)
        1    0.000    0.000    0.000    0.000 docstring.py:55(Appender)
       47    0.000    0.000    0.000    0.000 docstring.py:74(__init__)
       47    0.000    0.000    0.001    0.000 docstring.py:78(__call__)
      156    0.001    0.000    0.015    0.000 docstring.py:83(dedent)
       71    0.000    0.000    0.000    0.000 docstring.py:88(copy)
       71    0.000    0.000    0.000    0.000 docstring.py:90(do_copy)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:21(dok_matrix)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
       13    0.000    0.000    0.000    0.000 dual.py:50(register_func)
        1    0.000    0.000    0.001    0.001 dviread.py:20(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:31(Dvi)
        1    0.000    0.000    0.000    0.000 dviread.py:384(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:463(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:567(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:627(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:748(Encoding)
        1    0.000    0.000    0.000    0.000 errors.py:13(DistutilsError)
        1    0.000    0.000    0.000    0.000 errors.py:16(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 errors.py:26(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 errors.py:29(DistutilsArgError)
        1    0.000    0.000    0.000    0.000 errors.py:33(DistutilsFileError)
        1    0.000    0.000    0.000    0.000 errors.py:38(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 errors.py:46(DistutilsSetupError)
        1    0.000    0.000    0.000    0.000 errors.py:50(DistutilsPlatformError)
        1    0.000    0.000    0.000    0.000 errors.py:55(DistutilsExecError)
        1    0.000    0.000    0.000    0.000 errors.py:59(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 errors.py:63(DistutilsTemplateError)
        1    0.000    0.000    0.000    0.000 errors.py:66(DistutilsByteCompileError)
        1    0.000    0.000    0.000    0.000 errors.py:70(CCompilerError)
        1    0.000    0.000    0.000    0.000 errors.py:73(PreprocessError)
        1    0.000    0.000    0.000    0.000 errors.py:76(CompileError)
        1    0.000    0.000    0.000    0.000 errors.py:79(LibError)
        1    0.000    0.000    0.000    0.000 errors.py:83(LinkError)
        1    0.000    0.000    0.000    0.000 errors.py:87(UnknownFileError)
        1    0.001    0.001    0.001    0.001 errors.py:9(<module>)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.002    0.002 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1465(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1477(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1531(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1547(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:223(_fromnxfunction)
        6    0.000    0.000    0.001    0.000 extras.py:240(__init__)
        6    0.000    0.000    0.001    0.000 extras.py:244(getdoc)
        1    0.001    0.001    0.001    0.001 fftpack.py:32(<module>)
       12    0.000    0.000    0.000    0.000 figure.py:113(_update_this)
        1    0.000    0.000    0.001    0.001 figure.py:122(Figure)
        1    0.001    0.001    0.016    0.016 figure.py:13(<module>)
        1    0.000    0.000    0.002    0.002 figure.py:146(__init__)
       45    0.000    0.000    0.000    0.000 figure.py:210(_get_dpi)
        3    0.000    0.000    0.071    0.024 figure.py:212(_set_dpi)
        2    0.000    0.000    0.000    0.000 figure.py:318(set_canvas)
        1    0.000    0.000    0.000    0.000 figure.py:40(SubplotParams)
        1    0.000    0.000    0.000    0.000 figure.py:44(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:452(get_edgecolor)
        1    0.000    0.000    0.000    0.000 figure.py:456(get_facecolor)
        2    0.000    0.000    0.000    0.000 figure.py:476(set_edgecolor)
        2    0.000    0.000    0.000    0.000 figure.py:484(set_facecolor)
        1    0.000    0.000    0.000    0.000 figure.py:535(_make_key)
        1    0.000    0.000    0.000    0.000 figure.py:538(fixitems)
        1    0.000    0.000    0.000    0.000 figure.py:547(fixlist)
        1    0.000    0.000    0.199    0.199 figure.py:627(add_subplot)
        1    0.000    0.000    0.000    0.000 figure.py:694(clf)
        2    0.000    0.000    0.000    0.000 figure.py:71(update)
        1    0.000    0.000    7.767    7.767 figure.py:728(draw)
        1    0.000    0.000    0.000    0.000 figure.py:937(_set_artist_props)
        6    0.000    0.000    0.199    0.033 figure.py:942(gca)
        1    0.000    0.000    0.000    0.000 figure.py:967(sca)
        1    0.000    0.000    0.000    0.000 figure.py:984(add_axobserver)
        1    0.000    0.000    7.921    7.921 figure.py:989(savefig)
        1    0.000    0.000    0.002    0.002 finance.py:5(<module>)
        1    0.000    0.000    0.000    0.000 financial.py:8(<module>)
        1    0.001    0.001    0.001    0.001 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
       64    0.028    0.000    0.085    0.001 fnmatch.py:45(filter)
        1    0.000    0.000    0.000    0.000 fnmatch.py:81(translate)
       34    0.000    0.000    0.000    0.000 font_manager.py:1035(get_default_size)
      370    0.008    0.000    0.012    0.000 font_manager.py:1057(score_family)
      370    0.001    0.000    0.001    0.000 font_manager.py:1083(score_style)
      370    0.001    0.000    0.001    0.000 font_manager.py:1100(score_variant)
      370    0.012    0.000    0.016    0.000 font_manager.py:1111(score_stretch)
      370    0.009    0.000    0.011    0.000 font_manager.py:1129(score_weight)
      370    0.001    0.000    0.001    0.000 font_manager.py:1147(score_size)
      380    0.037    0.000    1.394    0.004 font_manager.py:1171(findfont)
      380    0.006    0.000    1.401    0.004 font_manager.py:1351(findfont)
        1    0.003    0.003    0.092    0.092 font_manager.py:21(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:376(FontEntry)
        1    0.000    0.000    0.000    0.000 font_manager.py:614(FontProperties)
      468    0.010    0.000    1.189    0.003 font_manager.py:673(__init__)
      342    0.003    0.000    1.149    0.003 font_manager.py:716(_parse_fontconfig_pattern)
      489    0.037    0.000    0.111    0.000 font_manager.py:719(__hash__)
       20    0.000    0.000    0.007    0.000 font_manager.py:723(__str__)
      879    0.005    0.000    0.007    0.000 font_manager.py:726(get_family)
      879    0.007    0.000    0.011    0.000 font_manager.py:744(get_style)
